gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned,gridmet_rows_available,n_days_7d,pr_mm_7d_mean,pr_mm_7d_min,pr_mm_7d_max,pr_mm_7d_sum,tmmn_K_7d_mean,tmmn_K_7d_min,tmmn_K_7d_max,tmmn_K_7d_sum,tmmx_K_7d_mean,tmmx_K_7d_min,tmmx_K_7d_max,tmmx_K_7d_sum,rmin_pct_7d_mean,rmin_pct_7d_min,rmin_pct_7d_max,rmin_pct_7d_sum,rmax_pct_7d_mean,rmax_pct_7d_min,rmax_pct_7d_max,rmax_pct_7d_sum,vs_m_s_7d_mean,vs_m_s_7d_min,vs_m_s_7d_max,vs_m_s_7d_sum,srad_W_m2_7d_mean,srad_W_m2_7d_min,srad_W_m2_7d_max,srad_W_m2_7d_sum,bi_7d_mean,bi_7d_min,bi_7d_max,bi_7d_sum,erc_7d_mean,erc_7d_min,erc_7d_max,erc_7d_sum,fm100_pct_7d_mean,fm100_pct_7d_min,fm100_pct_7d_max,fm100_pct_7d_sum,fm1000_pct_7d_mean,fm1000_pct_7d_min,fm1000_pct_7d_max,fm1000_pct_7d_sum,vpd_kPa_7d_mean,vpd_kPa_7d_min,vpd_kPa_7d_max,vpd_kPa_7d_sum,pet_mm_7d_mean,pet_mm_7d_min,pet_mm_7d_max,pet_mm_7d_sum,n_days_14d,pr_mm_14d_mean,pr_mm_14d_min,pr_mm_14d_max,pr_mm_14d_sum,tmmn_K_14d_mean,tmmn_K_14d_min,tmmn_K_14d_max,tmmn_K_14d_sum,tmmx_K_14d_mean,tmmx_K_14d_min,tmmx_K_14d_max,tmmx_K_14d_sum,rmin_pct_14d_mean,rmin_pct_14d_min,rmin_pct_14d_max,rmin_pct_14d_sum,rmax_pct_14d_mean,rmax_pct_14d_min,rmax_pct_14d_max,rmax_pct_14d_sum,vs_m_s_14d_mean,vs_m_s_14d_min,vs_m_s_14d_max,vs_m_s_14d_sum,srad_W_m2_14d_mean,srad_W_m2_14d_min,srad_W_m2_14d_max,srad_W_m2_14d_sum,bi_14d_mean,bi_14d_min,bi_14d_max,bi_14d_sum,erc_14d_mean,erc_14d_min,erc_14d_max,erc_14d_sum,fm100_pct_14d_mean,fm100_pct_14d_min,fm100_pct_14d_max,fm100_pct_14d_sum,fm1000_pct_14d_mean,fm1000_pct_14d_min,fm1000_pct_14d_max,fm1000_pct_14d_sum,vpd_kPa_14d_mean,vpd_kPa_14d_min,vpd_kPa_14d_max,vpd_kPa_14d_sum,pet_mm_14d_mean,pet_mm_14d_min,pet_mm_14d_max,pet_mm_14d_sum,n_days_30d,pr_mm_30d_mean,pr_mm_30d_min,pr_mm_30d_max,pr_mm_30d_sum,tmmn_K_30d_mean,tmmn_K_30d_min,tmmn_K_30d_max,tmmn_K_30d_sum,tmmx_K_30d_mean,tmmx_K_30d_min,tmmx_K_30d_max,tmmx_K_30d_sum,rmin_pct_30d_mean,rmin_pct_30d_min,rmin_pct_30d_max,rmin_pct_30d_sum,rmax_pct_30d_mean,rmax_pct_30d_min,rmax_pct_30d_max,rmax_pct_30d_sum,vs_m_s_30d_mean,vs_m_s_30d_min,vs_m_s_30d_max,vs_m_s_30d_sum,srad_W_m2_30d_mean,srad_W_m2_30d_min,srad_W_m2_30d_max,srad_W_m2_30d_sum,bi_30d_mean,bi_30d_min,bi_30d_max,bi_30d_sum,erc_30d_mean,erc_30d_min,erc_30d_max,erc_30d_sum,fm100_pct_30d_mean,fm100_pct_30d_min,fm100_pct_30d_max,fm100_pct_30d_sum,fm1000_pct_30d_mean,fm1000_pct_30d_min,fm1000_pct_30d_max,fm1000_pct_30d_sum,vpd_kPa_30d_mean,vpd_kPa_30d_min,vpd_kPa_30d_max,vpd_kPa_30d_sum,pet_mm_30d_mean,pet_mm_30d_min,pet_mm_30d_max,pet_mm_30d_sum,fire_start_date,log_acres,year,month,nwcg_size_class,severity_tier,size_tier,elevation,slope_degrees,aspect_degrees,northness,eastness
fire_00010,afaa2efe-d946-4ff9-93c2-459aad31b908,Bryson Fire,2016-05-12,35.8378273,-121.0381507,25.0,30,7,0.1285714285714286,0.0,0.9,0.9,281.52857142857147,280.4,283.5,1970.7000000000005,297.5,292.6,303.6,2082.5,32.214285714285715,21.9,41.5,225.50000000000003,90.34285714285716,78.5,96.1,632.4000000000001,2.8571428571428577,1.9,4.8,20.000000000000004,298.6714285714285,218.3,360.8,2090.7,31.0,0.0,46.0,217.0,44.85714285714285,34.0,49.0,314.0,12.357142857142858,10.7,13.2,86.5,13.12857142857143,13.0,13.2,91.9,1.1057142857142856,0.69,1.73,7.74,4.885714285714286,3.7,6.1,34.2,14,0.0642857142857143,0.0,0.9,0.9,280.72857142857146,278.1,283.8,3930.2,298.36428571428576,292.6,303.6,4177.1,27.642857142857142,17.5,41.5,387.0,87.23571428571428,76.2,99.4,1221.3,3.235714285714286,1.9,4.8,45.3,319.19999999999993,218.3,360.8,4468.799999999999,36.142857142857146,0.0,47.0,506.0,46.21428571428572,34.0,51.0,647.0,11.964285714285714,10.4,13.3,167.5,13.378571428571425,13.0,14.2,187.29999999999995,1.2264285714285712,0.69,1.73,17.169999999999998,5.4071428571428575,3.7,6.5,75.7,30,0.03,0.0,0.9,0.9,278.93666666666667,275.1,283.8,8368.1,297.88666666666666,290.7,305.5,8936.6,26.07333333333333,9.9,53.2,782.1999999999999,87.17999999999999,67.0,100.0,2615.4,3.6666666666666665,1.9,5.9,110.0,318.2433333333333,218.3,360.8,9547.3,37.766666666666666,0.0,48.0,1133.0,44.16666666666666,34.0,51.0,1325.0,12.166666666666664,9.2,14.6,365.0,14.246666666666668,13.0,16.5,427.4,1.2126666666666668,0.59,2.24,36.38,5.376666666666666,3.1,7.1,161.29999999999998,2016-05-12,3.258096538021482,2016,5,C,Small,Small,309.84625,2.0,74.0,0.2756373558169991,0.9612616959383188
fire_00011,f1769b9d-c522-4a0d-92a7-f9c8321b9f1d,Avocado Fire,2016-05-15,36.78769,-119.38248,132.0,30,7,0.0,0.0,0.0,0.0,286.1428571428572,283.4,288.8,2003.0,303.97142857142853,295.7,309.8,2127.8,30.82857142857143,20.8,46.2,215.8,85.81428571428572,75.3,94.2,600.7,1.6999999999999995,1.1,2.2,11.9,304.7857142857143,195.1,338.8,2133.5,31.571428571428573,29.0,35.0,221.0,47.71428571428572,42.0,52.0,334.0,11.814285714285711,10.6,13.2,82.69999999999999,13.114285714285714,12.6,13.4,91.8,1.6857142857142855,0.64,2.59,11.8,5.285714285714286,3.3,6.1,37.0,14,0.5357142857142857,0.0,4.8,7.5,285.7,283.4,288.8,3999.8,302.0142857142857,294.2,309.8,4228.2,31.028571428571432,19.3,46.2,434.4,78.67142857142858,61.5,94.2,1101.4,1.7214285714285715,1.1,2.6,24.1,284.4714285714286,126.2,338.8,3982.6,27.857142857142858,0.0,40.0,390.0,47.142857142857146,33.0,55.0,660.0,11.028571428571428,8.5,13.2,154.4,13.099999999999998,12.6,13.4,183.4,1.556428571428572,0.64,2.59,21.790000000000006,4.950000000000001,2.5,6.1,69.30000000000001,30,0.45,0.0,6.0,13.5,283.57,278.5,288.8,8507.1,300.2566666666667,292.1,309.8,9007.7,29.84333333333333,17.4,46.2,895.3,78.47333333333334,56.2,100.0,2354.2000000000003,2.293333333333333,1.1,4.5,68.8,278.5,126.2,338.8,8355.0,28.933333333333334,0.0,41.0,868.0,44.7,30.0,55.0,1341.0,11.283333333333337,8.3,14.2,338.50000000000006,13.903333333333334,12.6,16.1,417.1,1.4333333333333331,0.64,2.59,43.0,4.79,2.5,6.1,143.7,2016-05-15,4.890349128221754,2016,5,D,Medium,Medium,377.89685,13.0,221.0,-0.7547095802227721,-0.656059028990507
fire_00012,e0de216a-9544-43ad-9b9f-bc05247f0550,Athens Fire,2016-05-17,38.8390117,-121.3090268,169.0,30,7,0.0,0.0,0.0,0.0,284.92857142857144,283.7,285.7,1994.5,303.2571428571428,299.7,307.3,2122.8,32.214285714285715,26.3,38.4,225.5,94.92857142857144,89.0,100.0,664.5,2.257142857142857,1.4,3.5,15.8,342.35714285714283,330.1,353.9,2396.5,28.714285714285715,25.0,36.0,201.0,37.42857142857143,35.0,40.0,262.0,14.128571428571428,13.3,15.3,98.9,15.928571428571429,15.5,16.4,111.5,1.491428571428571,1.11,1.88,10.44,5.8,5.4,6.6,40.6,14,0.4071428571428571,0.0,2.5,5.699999999999999,285.5285714285713,283.7,287.4,3997.399999999999,299.7,291.1,307.3,4195.8,42.69285714285716,26.3,69.1,597.7000000000002,92.66428571428573,84.0,100.0,1297.3,2.05,1.3,3.5,28.7,282.17857142857144,76.9,353.9,3950.5,21.642857142857142,0.0,36.0,303.0,33.714285714285715,22.0,40.0,472.0,13.842857142857142,10.9,15.6,193.8,16.128571428571426,15.5,16.5,225.8,1.1107142857142855,0.27,1.88,15.549999999999995,4.657142857142857,1.5,6.6,65.19999999999999,30,0.6166666666666667,0.0,8.2,18.5,284.2066666666667,278.2,287.4,8526.2,299.17,289.6,307.3,8975.1,40.07333333333333,24.2,69.3,1202.1999999999998,90.22,71.3,100.0,2706.6,2.42,1.3,6.2,72.6,286.13,76.9,353.9,8583.9,21.73333333333333,0.0,45.0,652.0,30.966666666666665,15.0,40.0,929.0,14.193333333333335,10.5,17.0,425.80000000000007,17.4,15.5,19.3,522.0,1.1156666666666666,0.27,1.88,33.47,4.696666666666667,1.5,7.2,140.9,2016-05-17,5.135798437050262,2016,5,D,Medium,Medium,40.019466,0.0,321.0,0.7771459614569706,-0.6293203910498378
fire_00013,c88af25d-aff4-4b20-9c58-0b819c8ae99a,Pala Fire,2016-05-31,33.41639,-117.08829,70.0,30,7,0.0,0.0,0.0,0.0,284.7285714285714,282.7,286.2,1993.1,295.4142857142857,291.7,298.3,2067.9,51.971428571428575,42.5,63.5,363.8,95.64285714285714,92.6,100.0,669.5,3.2285714285714286,2.5,4.2,22.6,320.45714285714286,277.3,340.7,2243.2,29.428571428571427,27.0,31.0,206.0,33.57142857142857,31.0,35.0,235.0,15.55714285714286,15.1,16.1,108.9,15.48571428571429,15.4,15.7,108.40000000000002,0.5871428571428571,0.28,0.82,4.109999999999999,4.5,3.6,5.1,31.5,14,0.0,0.0,0.0,0.0,284.5,281.8,286.5,3983.0,295.40000000000003,291.7,299.2,4135.6,50.59285714285714,41.6,63.5,708.3,95.45,91.5,100.0,1336.3,3.4142857142857146,2.5,4.5,47.8,322.7142857142858,265.1,343.9,4518.000000000001,30.357142857142858,27.0,34.0,425.0,34.142857142857146,31.0,36.0,478.0,15.528571428571428,14.9,16.1,217.4,15.471428571428572,15.4,15.7,216.6,0.6478571428571429,0.28,0.99,9.07,4.528571428571429,3.5,5.3,63.400000000000006,30,0.3033333333333333,0.0,7.1,9.1,284.64666666666665,281.8,286.5,8539.4,295.44666666666666,289.2,301.3,8863.4,50.79,28.7,72.6,1523.7,95.18333333333334,80.2,100.0,2855.5,3.15,1.7,4.5,94.5,310.93666666666667,190.9,343.9,9328.1,26.5,0.0,34.0,795.0,33.4,20.0,42.0,1002.0,15.833333333333336,13.6,18.8,475.00000000000006,15.3,14.2,15.9,459.0,0.6673333333333334,0.23,1.29,20.020000000000003,4.386666666666667,2.4,5.7,131.6,2016-05-31,4.262679877041316,2016,5,C,Small,Small,423.75464,15.0,99.0,-0.1564344650402308,0.9876883405951378
fire_00014,5f422963-a30c-4cda-9427-7a0e028b6039,Coal Fire,2016-06-20,39.595,-121.6008,112.0,30,7,0.9714285714285716,0.0,6.4,6.800000000000001,286.24285714285713,285.1,288.3,2003.7,299.2857142857143,294.7,304.9,2095.0,38.15714285714285,27.7,49.2,267.1,73.31428571428572,64.8,83.7,513.2,3.1,2.0,4.2,21.7,289.92857142857144,154.2,356.3,2029.5,38.85714285714285,0.0,51.0,272.0,56.0,40.0,63.0,392.0,9.885714285714286,8.2,11.7,69.2,10.314285714285711,10.0,10.7,72.19999999999999,1.2871428571428571,0.82,1.87,9.01,5.285714285714286,3.5,6.7,37.0,14,0.4857142857142857,0.0,6.4,6.800000000000001,287.45714285714286,285.1,292.3,4024.4,302.49285714285713,294.7,310.1,4234.9,34.29285714285714,21.5,49.2,480.1,72.45,50.6,94.3,1014.3,3.071428571428572,1.6,4.2,43.00000000000001,322.0928571428572,154.2,365.6,4509.3,43.142857142857146,0.0,52.0,604.0,58.5,40.0,65.0,819.0,9.471428571428572,7.5,11.7,132.6,10.385714285714284,10.0,10.7,145.39999999999998,1.6535714285714285,0.82,2.28,23.15,6.114285714285715,3.5,7.7,85.60000000000001,30,0.2766666666666666,0.0,6.4,8.3,287.8133333333334,281.8,293.0,8634.400000000001,303.63000000000005,293.5,312.8,9108.9,32.24666666666668,19.9,49.2,967.4000000000002,70.75,50.6,94.3,2122.5,2.53,1.0,4.2,75.9,328.1033333333333,154.2,365.6,9843.1,38.5,0.0,52.0,1155.0,56.06666666666667,34.0,65.0,1682.0,9.426666666666668,7.2,11.7,282.8,11.296666666666669,10.0,13.1,338.90000000000003,1.821333333333333,0.8,3.17,54.63999999999999,6.053333333333333,3.5,7.7,181.6,2016-06-20,4.727387818712341,2016,6,D,Medium,Medium,133.95549,5.0,291.0,0.3583679495453004,-0.9335804264972016
fire_00015,42fbaa73-e3c8-44ac-bf83-a576be6a804f,Frazier Fire,2016-06-27,35.70821,-120.82266,86.0,30,7,0.0,0.0,0.0,0.0,284.25714285714287,282.3,286.3,1989.8,312.7857142857142,310.4,315.1,2189.4999999999995,3.871428571428571,2.9,5.1,27.1,47.47142857142857,43.5,54.4,332.29999999999995,5.042857142857144,4.3,6.2,35.300000000000004,351.62857142857143,346.0,355.2,2461.4,78.28571428571429,70.0,90.0,548.0,75.71428571428571,68.0,81.0,530.0,5.728571428571429,4.6,8.0,40.1,9.485714285714284,8.7,10.3,66.39999999999999,3.715714285714287,3.21,4.19,26.010000000000005,11.314285714285717,10.3,12.0,79.2,14,0.0,0.0,0.0,0.0,282.5214285714286,278.0,286.3,3955.3,307.83571428571435,295.8,315.1,4309.700000000001,10.6,2.9,22.8,148.4,66.06428571428572,43.5,99.0,924.9,4.985714285714286,2.9,7.3,69.8,340.5285714285714,256.2,355.2,4767.4,69.28571428571429,45.0,90.0,970.0,67.85714285714286,58.0,81.0,950.0,7.978571428571429,4.6,11.0,111.7,10.15,8.7,10.9,142.1,2.7871428571428574,1.05,4.19,39.02,9.407142857142857,6.2,12.0,131.7,30,0.0,0.0,0.0,0.0,282.39000000000004,278.0,286.3,8471.7,307.1266666666667,295.8,315.1,9213.8,13.363333333333332,2.9,34.8,400.9,74.50000000000001,43.5,99.0,2235.0000000000005,3.823333333333333,1.8,7.3,114.7,338.02666666666664,242.2,361.8,10140.8,56.46666666666667,34.0,90.0,1694.0,62.46666666666667,49.0,81.0,1874.0,8.826666666666666,4.6,12.1,264.8,11.026666666666666,8.7,12.9,330.79999999999995,2.524,0.98,4.19,75.72,8.129999999999999,4.5,12.0,243.9,2016-06-27,4.465908118654584,2016,6,C,Small,Small,378.6205,4.0,78.0,0.2079116908177594,0.9781476007338056
fire_00016,2225d427-97d7-4d71-a83a-814f38a1c947,Campo Fire,2016-06-27,38.22017,-120.8678,33.0,30,7,0.0,0.0,0.0,0.0,286.6,285.5,288.8,2006.2,309.14285714285705,306.1,312.2,2163.9999999999995,17.071428571428573,14.3,21.5,119.5,60.84285714285714,51.7,69.0,425.9,2.4714285714285715,1.7,3.1,17.3,358.38571428571424,337.3,364.0,2508.7,50.42857142857143,44.0,58.0,353.0,70.0,67.0,73.0,490.0,7.271428571428571,6.6,8.2,50.9,9.485714285714286,9.0,10.0,66.4,2.682857142857143,2.15,3.3,18.78,7.6,7.0,8.7,53.2,14,0.0,0.0,0.0,0.0,284.81428571428575,280.2,288.8,3987.4,304.99285714285713,295.5,312.2,4269.9,23.16428571428572,14.3,34.0,324.30000000000007,68.6,51.7,87.6,960.4,2.65,1.7,3.7,37.1,334.2857142857143,163.6,364.0,4680.0,48.142857142857146,42.0,58.0,674.0,65.42857142857143,58.0,73.0,916.0,8.278571428571428,6.6,9.9,115.9,9.9,9.0,10.4,138.6,2.055,0.93,3.3,28.77,6.65,4.1,8.7,93.1,30,0.0,0.0,0.0,0.0,285.93999999999994,280.2,289.2,8578.199999999999,306.0666666666667,295.5,312.2,9182.000000000002,23.46333333333333,14.3,34.0,703.9000000000001,70.09666666666665,51.7,93.5,2102.9,2.3833333333333333,1.4,3.7,71.5,344.5766666666667,163.6,364.0,10337.3,45.0,34.0,58.0,1350.0,62.46666666666667,53.0,73.0,1874.0,8.493333333333334,6.6,10.1,254.80000000000004,10.726666666666668,9.0,12.8,321.80000000000007,2.127666666666667,0.93,3.3,63.83,6.716666666666666,4.1,8.7,201.5,2016-06-27,3.5263605246161616,2016,6,C,Small,Small,100.42059,3.0,285.0,0.2588190451025203,-0.9659258262890684
fire_00017,b1b2a50c-c131-4be2-9398-8adee38c1c19,Paskenta Fire,2016-06-21,39.93965,-122.40142,43.0,30,7,3.3000000000000003,0.0,22.0,23.1,286.65714285714284,285.1,289.1,2006.6,299.9142857142857,294.1,307.9,2099.4,33.48571428571429,20.4,48.8,234.40000000000003,70.74285714285715,61.1,87.0,495.2000000000001,3.557142857142857,1.5,6.0,24.9,292.04285714285714,165.2,354.2,2044.3,33.857142857142854,0.0,57.0,237.0,55.0,38.0,67.0,385.0,9.985714285714286,7.1,13.0,69.9,10.385714285714284,9.6,11.0,72.69999999999999,1.422857142857143,0.8,2.4,9.96,5.728571428571429,4.5,7.6,40.1,14,1.65,0.0,22.0,23.1,288.4714285714286,285.1,292.2,4038.6,302.35,294.1,309.1,4232.9,29.7,13.6,48.8,415.8,66.75,41.9,88.1,934.5,4.171428571428572,1.5,7.5,58.400000000000006,322.4428571428572,165.2,367.7,4514.200000000001,47.785714285714285,0.0,84.0,669.0,59.642857142857146,38.0,70.0,835.0,8.97857142857143,6.7,13.0,125.7,10.335714285714284,9.6,11.0,144.7,1.8264285714285715,0.8,3.03,25.57,6.964285714285714,4.5,10.9,97.5,30,0.8333333333333334,0.0,22.0,25.0,289.1033333333333,284.4,294.3,8673.1,304.6233333333333,294.1,314.2,9138.7,26.69,13.6,48.8,800.6999999999998,66.05999999999999,41.9,88.7,1981.8,3.4933333333333336,1.5,7.5,104.8,332.5733333333334,165.2,374.9,9977.2,44.3,0.0,84.0,1329.0,57.36666666666667,32.0,70.0,1721.0,8.74,6.5,13.0,262.2,11.453333333333337,9.6,14.1,343.6,2.1083333333333334,0.8,3.53,63.25000000000001,7.119999999999999,4.5,10.9,213.6,2016-06-21,3.784189633918261,2016,6,C,Small,Small,159.50978,1.0,18.0,0.9510565162951536,0.3090169943749474
fire_00018,d570e949-a098-4af0-84a4-d70c4a0e89c9,Moore Fire,2016-06-21,38.86804,-121.37704,88.0,30,7,0.0,0.0,0.0,0.0,285.38571428571424,283.6,287.1,1997.7,300.9857142857142,294.7,308.9,2106.9,30.37142857142857,17.2,39.4,212.6,79.3,69.0,92.6,555.1,2.314285714285714,1.1,4.1,16.2,289.62857142857143,130.9,362.4,2027.4,37.285714285714285,30.0,47.0,261.0,56.71428571428572,53.0,60.0,397.0,9.928571428571429,9.2,11.1,69.5,10.771428571428572,10.7,10.9,75.4,1.5214285714285716,0.87,2.66,10.65,5.214285714285714,3.0,6.3,36.5,14,0.0,0.0,0.0,0.0,285.9857142857143,283.6,288.2,4003.8000000000006,302.6642857142857,294.7,308.9,4237.3,28.5,17.2,39.4,399.0,80.77142857142859,69.0,100.0,1130.8000000000002,2.714285714285715,1.1,4.1,38.00000000000001,324.25,130.9,364.7,4539.5,39.71428571428572,30.0,48.0,556.0,56.5,53.0,60.0,791.0,9.985714285714284,9.1,11.1,139.79999999999998,11.0,10.7,11.5,154.0,1.7014285714285715,0.87,2.66,23.820000000000004,6.028571428571428,3.0,7.1,84.39999999999999,30,0.0,0.0,0.0,0.0,286.83000000000004,283.5,291.0,8604.900000000001,304.23999999999995,294.7,311.5,9127.2,27.44333333333334,17.2,39.4,823.3000000000002,79.15666666666667,65.1,100.0,2374.7,2.2333333333333334,1.1,4.1,67.0,332.31,130.9,364.7,9969.3,36.13333333333333,29.0,48.0,1084.0,54.4,45.0,60.0,1632.0,9.86,8.4,11.2,295.8,11.823333333333334,10.7,13.7,354.70000000000005,1.8596666666666664,0.87,2.9,55.78999999999999,6.066666666666667,3.0,7.1,182.00000000000003,2016-06-21,4.48863636973214,2016,6,C,Small,Small,29.226515,0.0,239.0,-0.5150380749100544,-0.8571673007021121
fire_00019,f2b5faf1-9ff0-48b7-8151-25880262bec1,Aukum Fire,2016-06-03,38.64107,-120.6955,25.0,30,7,0.0,0.0,0.0,0.0,286.2428571428572,283.4,289.1,2003.7000000000005,303.7142857142857,299.3,306.8,2126.0,25.8,19.8,32.9,180.6,61.15714285714285,51.3,72.4,428.1,1.3571428571428572,1.0,1.6,9.5,350.6,343.7,354.5,2454.2000000000003,29.142857142857142,25.0,35.0,204.0,47.57142857142857,39.0,55.0,333.0,9.842857142857143,7.5,13.1,68.9,14.385714285714288,13.4,15.5,100.70000000000002,1.89,1.3,2.43,13.23,5.828571428571428,5.3,6.4,40.8,14,1.342857142857143,0.0,11.6,18.8,282.62142857142857,277.0,289.1,3956.7,297.62857142857143,287.3,306.8,4166.8,36.285714285714285,19.8,54.7,508.0,74.7357142857143,51.3,93.7,1046.3000000000002,1.9357142857142853,1.0,5.6,27.1,316.6857142857143,210.8,354.5,4433.6,19.642857142857142,0.0,35.0,275.0,39.142857142857146,22.0,55.0,548.0,12.19285714285714,7.5,17.0,170.7,14.75,13.4,16.1,206.5,1.239285714285714,0.42,2.43,17.349999999999998,4.757142857142857,3.0,6.4,66.6,30,0.9266666666666664,0.0,11.6,27.8,282.89000000000004,277.0,289.1,8486.7,296.57666666666665,286.2,306.8,8897.3,40.2,19.8,76.6,1205.9999999999998,76.25666666666667,50.9,100.0,2287.7000000000003,2.033333333333333,1.0,5.6,61.0,310.37666666666667,84.7,354.5,9311.3,21.933333333333334,0.0,42.0,658.0,37.86666666666667,20.0,55.0,1136.0,12.24,7.5,17.0,367.2,15.206666666666663,13.4,16.5,456.19999999999993,1.108666666666667,0.25,2.43,33.260000000000005,4.69,1.4,6.9,140.70000000000002,2016-06-03,3.258096538021482,2016,6,C,Small,Small,638.44073,3.0,353.0,0.992546151641322,-0.1218693434051472
fire_00020,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd,Hidden Fire,2016-06-03,36.80296,-121.40304,30.0,30,7,0.0,0.0,0.0,0.0,283.1428571428571,282.4,283.8,1982.0,300.9428571428571,293.9,304.9,2106.6,34.957142857142856,26.8,48.7,244.7,99.94285714285716,99.6,100.0,699.6,2.9142857142857146,2.6,3.8,20.4,357.82857142857137,349.6,361.3,2504.8,30.0,28.0,32.0,210.0,36.42857142857143,34.0,38.0,255.0,14.742857142857144,14.4,15.1,103.2,15.77142857142857,15.6,15.9,110.4,1.125714285714286,0.42,1.6,7.880000000000001,5.757142857142857,4.9,6.3,40.3,14,0.0,0.0,0.0,0.0,283.0928571428572,280.8,286.2,3963.3,297.2285714285714,290.9,304.9,4161.2,41.92142857142858,26.8,55.5,586.9000000000001,94.93571428571428,74.2,100.0,1329.1,3.928571428571429,2.6,7.8,55.0,330.11428571428576,224.4,361.3,4621.6,32.357142857142854,28.0,44.0,453.0,34.92857142857143,32.0,38.0,489.0,14.507142857142854,13.7,15.1,203.1,16.00714285714286,15.6,16.5,224.1,0.8807142857142857,0.42,1.6,12.33,5.014285714285713,3.6,6.3,70.19999999999999,30,0.0933333333333333,0.0,2.8,2.8,283.4666666666666,280.8,286.2,8503.999999999998,296.1633333333333,290.4,304.9,8884.9,46.92999999999999,26.8,69.5,1407.9,96.63333333333334,74.2,100.0,2899.0,3.6,1.7,7.8,108.0,317.8533333333333,143.4,361.3,9535.6,28.3,0.0,44.0,849.0,31.433333333333334,18.0,38.0,943.0,15.57,13.7,17.5,467.1,16.713333333333335,15.6,17.6,501.4,0.7686666666666668,0.22,1.6,23.06000000000001,4.63,2.0,6.5,138.9,2016-06-03,3.4339872044851463,2016,6,C,Small,Small,155.3788,4.0,11.0,0.981627183447664,0.1908089953765448
fire_00021,c5d590f0-97fe-4ac3-987d-ebceed6dbfc2,Clay Fire,2016-06-03,38.3131,-121.06452,32.0,30,7,0.0,0.0,0.0,0.0,287.6,285.8,289.2,2013.2,307.0,303.3,310.3,2149.0,24.2,20.7,28.6,169.39999999999998,77.38571428571427,66.8,83.6,541.6999999999999,2.1,1.9,2.5,14.7,357.2857142857143,348.8,360.7,2501.0,37.0,34.0,39.0,259.0,54.42857142857143,50.0,57.0,381.0,9.62857142857143,9.2,10.9,67.4,12.328571428571433,11.9,12.9,86.30000000000001,2.1414285714285715,1.67,2.64,14.99,6.742857142857143,6.0,7.3,47.2,14,0.0285714285714285,0.0,0.4,0.4,285.45,281.6,289.2,3996.3,301.61428571428576,292.4,310.3,4222.6,31.392857142857142,20.7,44.0,439.50000000000006,78.09285714285714,66.8,84.9,1093.3,2.5,1.9,5.2,35.0,327.50000000000006,209.3,360.7,4585.000000000001,34.0,0.0,46.0,476.0,49.85714285714285,34.0,57.0,698.0,10.214285714285714,9.2,11.0,143.0,12.842857142857143,11.9,13.6,179.8,1.5442857142857145,0.72,2.64,21.62,5.728571428571428,3.8,7.3,80.19999999999999,30,0.16,0.0,3.1,4.8,285.55333333333334,281.6,289.2,8566.6,300.3766666666666,290.5,310.3,9011.299999999996,37.20333333333333,20.7,70.9,1116.1,81.69666666666667,60.1,100.0,2450.9,2.3966666666666665,0.9,5.2,71.89999999999999,311.38,93.7,360.7,9341.4,30.666666666666668,0.0,46.0,920.0,43.8,24.0,57.0,1314.0,11.656666666666666,9.2,15.3,349.7,14.023333333333332,11.9,15.7,420.7,1.355666666666667,0.31,2.64,40.67000000000001,5.340000000000001,1.7,7.7,160.20000000000002,2016-06-03,3.49650756146648,2016,6,C,Small,Small,52.80946,1.0,253.0,-0.2923717047227371,-0.9563047559630352
