County,No_Drought,D0,D1,D2,D3,D4,ValidStart_Date
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-18
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-04
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-30
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-16
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-09
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-02
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-16
orange ,71.93,28.07,0.0,0.0,0.0,0.0,2010-02-09
orange ,71.93,28.07,0.0,0.0,0.0,0.0,2010-02-02
orange ,71.02,28.98,0.0,0.0,0.0,0.0,2010-01-26
orange ,0.0,100.0,33.66,0.0,0.0,0.0,2010-01-19
orange ,0.0,100.0,99.57,12.38,0.0,0.0,2010-01-12
orange ,0.0,100.0,99.57,12.38,0.0,0.0,2010-01-05
orange ,0.0,100.0,99.57,12.38,0.0,0.0,2009-12-29
orange ,0.0,100.0,99.57,12.38,0.0,0.0,2009-12-22
orange ,0.0,100.0,99.57,12.38,0.0,0.0,2009-12-15
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-12-08
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-12-01
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-11-24
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-11-17
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-11-10
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-11-03
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-10-27
orange ,0.0,100.0,100.0,81.78,0.0,0.0,2009-10-20
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-10-13
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-10-06
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-09-29
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-09-22
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-09-15
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-09-08
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-09-01
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-08-25
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-08-18
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-08-11
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-08-04
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-07-28
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-07-21
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-07-14
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-07-07
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-06-30
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-06-23
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-06-16
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-06-09
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2009-06-02
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-05-26
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-05-19
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-05-12
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-05-05
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-04-28
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-04-21
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-04-14
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-04-07
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-03-31
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-03-24
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-03-17
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2009-03-10
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-03-03
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-02-24
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-02-17
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-02-10
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-02-03
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-01-27
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-01-20
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-01-13
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2009-01-06
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-12-30
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-12-23
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-12-16
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-12-09
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-12-02
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-11-25
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-11-18
orange ,0.0,100.0,100.0,0.03,0.0,0.0,2008-11-11
orange ,0.0,100.0,100.0,7.49,0.0,0.0,2008-11-04
orange ,0.0,100.0,100.0,7.49,0.0,0.0,2008-10-28
orange ,0.0,100.0,100.0,6.99,0.0,0.0,2008-10-21
orange ,0.0,100.0,100.0,7.0,0.0,0.0,2008-10-14
orange ,0.0,100.0,100.0,7.59,0.0,0.0,2008-10-07
orange ,0.0,100.0,100.0,7.59,0.0,0.0,2008-09-30
orange ,0.0,100.0,100.0,7.59,0.0,0.0,2008-09-23
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-09-16
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-09-09
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-09-02
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-08-26
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-08-19
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-08-12
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-08-05
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-29
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-22
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-15
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-08
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-01
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-24
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-17
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-06-10
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-06-03
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-27
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-20
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-13
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-06
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2008-04-29
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-04-22
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-04-15
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-04-08
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-04-01
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-03-25
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-03-18
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-03-11
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-03-04
orange ,21.71,78.29,0.0,0.0,0.0,0.0,2008-02-26
orange ,0.0,100.0,90.0,0.0,0.0,0.0,2008-02-19
orange ,0.0,100.0,90.0,0.0,0.0,0.0,2008-02-12
orange ,0.0,100.0,90.0,0.0,0.0,0.0,2008-02-05
orange ,0.0,100.0,90.0,0.0,0.0,0.0,2008-01-29
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-01-22
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-01-15
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2008-01-08
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2008-01-01
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-12-25
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-12-18
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-12-11
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-12-04
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-11-27
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-11-20
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-11-13
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-11-06
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-10-30
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-10-23
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-10-16
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-10-09
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-10-02
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-09-25
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-09-18
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-09-11
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-09-04
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-08-28
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-08-21
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-08-14
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-08-07
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-07-31
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-07-24
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-07-17
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-07-10
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-07-03
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-06-26
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-06-19
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-06-12
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-06-05
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-05-29
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-05-22
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-05-15
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-05-08
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-05-01
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-04-24
orange ,0.0,100.0,100.0,100.0,100.0,0.0,2007-04-17
orange ,0.0,100.0,100.0,100.0,99.98,0.0,2007-04-10
orange ,0.0,100.0,100.0,100.0,99.98,0.0,2007-04-03
orange ,0.0,100.0,100.0,100.0,99.98,0.0,2007-03-27
orange ,0.0,100.0,100.0,100.0,99.98,0.0,2007-03-20
orange ,0.0,100.0,100.0,100.0,99.98,0.0,2007-03-13
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-03-06
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-02-27
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-02-20
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2007-02-13
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-02-06
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-01-30
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-01-23
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-01-16
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-01-09
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2007-01-02
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-12-26
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-12-19
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-12-12
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-12-05
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-28
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-21
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-14
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-07
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-31
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-24
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-17
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-10
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-03
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-26
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-19
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-12
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-05
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-18
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-04
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-30
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-16
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-09
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-02
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-18
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-04
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-28
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-21
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-14
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-07
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-02-28
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-02-21
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-02-14
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2006-02-07
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-31
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-24
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-17
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-10
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-03
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-18
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-04
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-30
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-16
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-09
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-02
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-26
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-19
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-12
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-05
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-28
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-21
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-14
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-07
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-31
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-24
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-17
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-10
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-03
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-26
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-19
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-12
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-05
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-02-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-02-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-02-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-02-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-01-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-01-18
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-01-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2005-01-04
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-12-28
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-12-21
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-12-14
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-12-07
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-11-30
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-11-23
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-11-16
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-11-09
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-11-02
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-10-26
orange ,0.0,100.0,100.0,99.99,0.0,0.0,2004-10-19
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-10-12
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-10-05
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-09-28
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-09-21
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-09-14
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-09-07
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-08-31
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-08-24
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-08-17
orange ,0.0,100.0,100.0,100.0,0.0,0.0,2004-08-10
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-08-03
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-07-27
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-07-20
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-07-13
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-07-06
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-06-29
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-06-22
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-06-15
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-06-08
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-06-01
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-05-25
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-05-18
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-05-11
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2004-05-04
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-04-27
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-04-20
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-04-13
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-04-06
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2004-03-30
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-03-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-03-16
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-03-09
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-03-02
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-02-24
orange ,8.94,91.06,0.0,0.0,0.0,0.0,2004-02-17
orange ,8.94,91.06,0.0,0.0,0.0,0.0,2004-02-10
orange ,8.94,91.06,0.0,0.0,0.0,0.0,2004-02-03
orange ,8.94,91.06,0.0,0.0,0.0,0.0,2004-01-27
orange ,2.82,97.18,0.0,0.0,0.0,0.0,2004-01-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-01-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2004-01-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-12-30
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-12-23
orange ,28.45,71.55,0.0,0.0,0.0,0.0,2003-12-16
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-12-09
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-12-02
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-11-25
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-11-18
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-11-11
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-11-04
orange ,0.0,100.0,100.0,0.0,0.0,0.0,2003-10-28
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-10-21
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-10-14
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-10-07
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-09-30
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-09-23
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-09-16
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-09-09
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-09-02
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-08-26
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-08-19
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-08-12
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-08-05
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-07-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-07-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-07-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-07-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-07-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-06-24
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-06-17
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-06-10
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-06-03
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-05-27
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-05-20
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-05-13
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-05-06
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-04-29
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-04-22
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-04-15
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-04-08
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-04-01
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-03-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-03-18
orange ,99.74,0.26,0.0,0.0,0.0,0.0,2003-03-11
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-03-04
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-02-25
orange ,100.0,0.0,0.0,0.0,0.0,0.0,2003-02-18
orange ,0.0,100.0,2.52,0.0,0.0,0.0,2003-02-11
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-02-04
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-01-28
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-01-21
orange ,0.0,100.0,0.0,0.0,0.0,0.0,2003-01-14
orange ,0.22,99.78,0.0,0.0,0.0,0.0,2003-01-07
orange ,0.01,99.99,0.01,0.0,0.0,0.0,2002-12-31
orange ,0.02,99.98,0.06,0.0,0.0,0.0,2002-12-24
orange ,0.0,100.0,97.58,16.0,0.0,0.0,2002-12-17
orange ,0.0,100.0,99.68,24.67,0.0,0.0,2002-12-10
